fa_flight_id,scheduled_in_utc,actual_in_utc,arr_delay_min,departure_delay_min,cancelled,diverted,settled_at_utc,ident_iata,tail_num,op_carrier,origin,dest
AAL1886-1778042851-airline-548p,2026-05-08T12:07:00,2026-05-08T11:39:00Z,-28.0,-6.0,0,0,2026-05-08T13:21:28.380277+00:00,AA1886,N844NN,AA,ORD,PHL
EDV4632-1778045830-airline-1231p,2026-05-08T11:53:00,2026-05-08T11:38:00Z,-15.0,-10.0,0,0,2026-05-08T13:15:25.749695+00:00,9E4632,N153PQ,9E,FWA,ATL
DAL3041-1778041676-fa-410p,2026-05-08T12:03:00,2026-05-08T11:38:00Z,-25.0,-12.0,0,0,2026-05-08T13:15:25.749695+00:00,DL3041,N937AT,DL,JAN,ATL
EDV5079-1778004931-fa-3844p,2026-05-08T11:57:00,2026-05-08T11:38:00Z,-19.0,-5.0,0,0,2026-05-08T13:19:13.080558+00:00,9E5079,N908XJ,9E,CLT,JFK
DAL1405-1778041639-fa-643p,2026-05-08T11:51:00,2026-05-08T11:38:00Z,-13.0,-7.0,0,0,2026-05-08T13:19:13.080558+00:00,DL1405,N933AT,DL,CLT,DTW
JIA5154-1778051710-airline-570p,2026-05-08T11:38:00,2026-05-08T11:38:00Z,0.0,4.0,0,0,2026-05-08T13:20:18.961253+00:00,OH5154,N561NN,OH,BTV,CLT
PDT5809-1778045931-airline-4083p,2026-05-08T12:00:00,2026-05-08T11:37:00Z,-23.0,-14.0,0,0,2026-05-08T13:20:18.961253+00:00,PT5809,N693AE,PT,FWA,CLT
DAL1624-1778041649-fa-611p,2026-05-08T11:50:00,2026-05-08T11:36:00Z,-14.0,-1.0,0,0,2026-05-08T13:15:25.749695+00:00,DL1624,N893AT,DL,MEM,ATL
DAL1702-1778041330-fa-956p,2026-05-08T11:46:00,2026-05-08T11:36:00Z,-10.0,1.0,0,0,2026-05-08T13:15:25.749695+00:00,DL1702,N962DZ,DL,SAV,ATL
AAL461-1778051710-airline-16p,2026-05-08T11:53:00,2026-05-08T11:36:00Z,-17.0,-1.0,0,0,2026-05-08T13:20:18.961253+00:00,AA461,N582UW,AA,MCO,CLT
JIA5485-1778045931-airline-3814p,2026-05-08T11:57:00,2026-05-08T11:36:00Z,-21.0,-9.0,0,0,2026-05-08T13:20:18.961253+00:00,OH5485,N630NN,OH,AVP,CLT
RPA4377-1778044261-airline-1912p,2026-05-08T12:10:00,2026-05-08T11:36:00Z,-34.0,-9.0,0,0,2026-05-08T13:22:36.988905+00:00,YX4377,N424YX,YX,PIT,ORD
ENY4129-1778052213-airline-202p,2026-05-08T12:07:00,2026-05-08T11:36:00Z,-31.0,-11.0,0,0,2026-05-08T13:22:36.988905+00:00,MQ4129,N230NN,MQ,SGF,ORD
AAL971-1778049712-airline-132p,2026-05-08T11:26:00,2026-05-08T11:35:00Z,9.0,0.0,0,0,2026-05-08T13:18:04.916211+00:00,AA971,N921US,AA,LAX,DFW
ENY3378-1778046028-airline-840p,2026-05-08T12:05:00,2026-05-08T11:35:00Z,-30.0,-8.0,0,0,2026-05-08T13:22:36.988905+00:00,MQ3378,N776MS,MQ,CAK,ORD
EDV4691-1777991604-fa-459p,2026-05-08T11:59:00,2026-05-08T11:34:00Z,-25.0,-9.0,0,0,2026-05-08T13:15:25.749695+00:00,9E4691,N303PQ,9E,ABY,ATL
ENY4019-1778047891-airline-135p,2026-05-08T12:04:00,2026-05-08T11:34:00Z,-30.0,-5.0,0,0,2026-05-08T13:22:36.988905+00:00,MQ4019,N264NN,MQ,MSP,ORD
SKW5784-1778044187-airline-5184p,2026-05-08T11:55:00,2026-05-08T11:34:00Z,-21.0,-3.0,0,0,2026-05-08T13:22:36.988905+00:00,OO5784,N532GJ,OO,PIT,ORD
DAL410-1778040844-fa-1363p,2026-05-08T11:50:00,2026-05-08T11:33:00Z,-17.0,-6.0,0,0,2026-05-08T13:15:25.749695+00:00,DL410,N357NW,DL,DCA,ATL
DAL3061-1778041662-fa-804p,2026-05-08T11:52:00,2026-05-08T11:33:00Z,-19.0,-11.0,0,0,2026-05-08T13:15:25.749695+00:00,DL3061,N983AT,DL,CAE,ATL
AAL2760-1778049897-airline-491p,2026-05-08T11:57:00,2026-05-08T11:33:00Z,-24.0,-10.0,0,0,2026-05-08T13:20:18.961253+00:00,AA2760,N169UW,AA,ILM,CLT
AAL2938-1778046028-airline-271p,2026-05-08T11:48:00,2026-05-08T11:33:00Z,-15.0,-6.0,0,0,2026-05-08T13:20:18.961253+00:00,AA2938,N986NN,AA,IND,CLT
AAL2113-1777965014-airline-1271p,2026-05-08T10:45:00,2026-05-08T11:33:00Z,48.0,60.0,0,0,2026-05-08T13:22:36.988905+00:00,AA2113,N357PV,AA,SFO,ORD
DAL1376-1778040534-fa-859p,2026-05-08T11:55:00,2026-05-08T11:32:00Z,-23.0,-7.0,0,0,2026-05-08T13:15:25.749695+00:00,DL1376,N364DX,DL,PBI,ATL
ENY4322-1778052213-airline-403p,2026-05-08T12:15:00,2026-05-08T11:32:00Z,-43.0,-11.0,0,0,2026-05-08T13:22:36.988905+00:00,MQ4322,N778RH,MQ,ALO,ORD
AAL3001-1778046028-airline-354p,2026-05-08T12:09:00,2026-05-08T11:32:00Z,-37.0,-9.0,0,0,2026-05-08T13:22:36.988905+00:00,AA3001,N803AW,AA,BUF,ORD
DAL3181-1778041630-fa-19p,2026-05-08T11:59:00,2026-05-08T11:31:00Z,-28.0,-14.0,0,0,2026-05-08T13:15:25.749695+00:00,DL3181,N935AT,DL,GNV,ATL
PDT5986-1778042934-airline-1099p,2026-05-08T11:54:00,2026-05-08T11:31:00Z,-23.0,-12.0,0,0,2026-05-08T13:20:18.961253+00:00,PT5986,N673AE,PT,LYH,CLT
SKW5076-1778044117-airline-517p,2026-05-08T11:35:00,2026-05-08T11:31:00Z,-4.0,-4.0,0,0,2026-05-08T13:22:36.988905+00:00,OO5076,N753EV,OO,PAH,ORD
DAL1146-1778041237-fa-5p,2026-05-08T11:50:00,2026-05-08T11:30:00Z,-20.0,-4.0,0,0,2026-05-08T13:15:25.749695+00:00,DL1146,N861DN,DL,GSP,ATL
AAL80-1777964700-airline-1531p,2026-05-08T11:50:00,2026-05-08T11:30:00Z,-20.0,1.0,0,0,2026-05-08T13:16:32.986233+00:00,AA80,N726AN,AA,DFW,LHR
AAL962-1777956577-airline-269p,2026-05-08T11:35:00,2026-05-08T11:30:00Z,-5.0,-7.0,0,0,2026-05-08T13:18:04.916211+00:00,AA962,N840AN,AA,GRU,DFW
AAL978-1778049712-airline-139p,2026-05-08T11:58:00,2026-05-08T11:30:00Z,-28.0,-7.0,0,0,2026-05-08T13:20:18.961253+00:00,AA978,N965NN,AA,MEM,CLT
AAL1351-1778047132-airline-2206p,2026-05-08T11:50:00,2026-05-08T11:29:00Z,-21.0,-10.0,0,0,2026-05-08T13:22:36.988905+00:00,AA1351,N817AW,AA,MDT,ORD
DAL2469-1778041255-fa-714p,2026-05-08T11:43:00,2026-05-08T11:28:00Z,-15.0,-4.0,0,0,2026-05-08T13:15:25.749695+00:00,DL2469,N877DN,DL,CMH,ATL
EDV5462-1778033570-fa-24p,2026-05-08T11:25:00,2026-05-08T11:28:00Z,3.0,-13.0,0,0,2026-05-08T13:15:25.749695+00:00,9E5462,N922XJ,9E,FAY,ATL
AAL2551-1778049897-airline-211p,2026-05-08T11:17:00,2026-05-08T11:27:00Z,10.0,-6.0,0,0,2026-05-08T13:18:04.916211+00:00,AA2551,N647AW,AA,IAH,DFW
DAL3154-1778041352-fa-448p,2026-05-08T11:28:00,2026-05-08T11:26:00Z,-2.0,1.0,0,0,2026-05-08T13:15:25.749695+00:00,DL3154,N950DZ,DL,DAB,ATL
DAL3187-1778041628-fa-14p,2026-05-08T11:36:00,2026-05-08T11:26:00Z,-10.0,-4.0,0,0,2026-05-08T13:15:25.749695+00:00,DL3187,N906AT,DL,ILM,ATL
AMX689-1778051143-airline-1286p,2026-05-08T11:30:00,2026-05-08T11:26:00Z,-4.0,-5.0,0,0,2026-05-08T13:21:28.380277+00:00,AM689,N838AM,AM,ORD,MEX
DAL1499-1778041173-fa-1812p,2026-05-08T11:38:00,2026-05-08T11:25:00Z,-13.0,-4.0,0,0,2026-05-08T13:15:25.749695+00:00,DL1499,N820DN,DL,SRQ,ATL
AAL3102-1778046028-airline-489p,2026-05-08T11:47:00,2026-05-08T11:25:00Z,-22.0,-6.0,0,0,2026-05-08T13:18:04.916211+00:00,AA3102,N977UY,AA,PDX,DFW
AAL548-1778045931-airline-3809p,2026-05-08T11:29:00,2026-05-08T11:25:00Z,-4.0,5.0,0,0,2026-05-08T13:20:18.961253+00:00,AA548,N808NN,AA,JAX,CLT
ENY3402-1778046028-airline-869p,2026-05-08T11:52:00,2026-05-08T11:25:00Z,-27.0,-10.0,0,0,2026-05-08T13:22:36.988905+00:00,MQ3402,N316GS,MQ,BNA,ORD
JIA5050-1778051710-airline-448p,2026-05-08T11:59:00,2026-05-08T11:24:00Z,-35.0,-10.0,0,0,2026-05-08T13:14:20.196110+00:00,OH5050,N590NN,OH,ATL,DCA
ENY4005-1778052015-airline-1657p,2026-05-08T11:20:00,2026-05-08T11:24:00Z,4.0,-6.0,0,0,2026-05-08T13:18:04.916211+00:00,MQ4005,N319RG,MQ,XNA,DFW
AAL2205-1778053491-airline-947p,2026-05-08T11:47:00,2026-05-08T11:24:00Z,-23.0,-10.0,0,0,2026-05-08T13:20:18.961253+00:00,AA2205,N808AW,AA,DAB,CLT
FFT2510-1778046457-airline-563p,2026-05-08T11:43:00,2026-05-08T11:23:00Z,-20.0,-7.0,0,0,2026-05-08T13:14:20.196110+00:00,F92510,N640FR,F9,ATL,BWI
DAL2734-1778041190-fa-44p,2026-05-08T11:52:00,2026-05-08T11:23:00Z,-29.0,-8.0,0,0,2026-05-08T13:15:25.749695+00:00,DL2734,N911DQ,DL,CLE,ATL
DAL34-1777954056-fa-729p,2026-05-08T10:50:00,2026-05-08T11:22:00Z,32.0,72.0,0,0,2026-05-08T13:14:20.196110+00:00,DL34,N179DN,DL,ATL,EDI
DAL857-1778041484-fa-176p,2026-05-08T11:34:00,2026-05-08T11:22:00Z,-12.0,0.0,0,0,2026-05-08T13:15:25.749695+00:00,DL857,N588NW,DL,LAS,ATL
DAL104-1777954568-fa-1641p,2026-05-08T11:48:00,2026-05-08T11:22:00Z,-26.0,-2.0,0,0,2026-05-08T13:15:25.749695+00:00,DL104,N805NW,DL,GRU,ATL
DAL2818-1778040727-fa-422p,2026-05-08T11:31:00,2026-05-08T11:22:00Z,-9.0,-10.0,0,0,2026-05-08T13:15:25.749695+00:00,DL2818,N325NB,DL,ROA,ATL
AAL2563-1778049897-airline-227p,2026-05-08T11:15:00,2026-05-08T11:22:00Z,7.0,-3.0,0,0,2026-05-08T13:18:04.916211+00:00,AA2563,N839NN,AA,AUS,DFW
DAL1269-1778040570-fa-970p,2026-05-08T11:30:00,2026-05-08T11:21:00Z,-9.0,-2.0,0,0,2026-05-08T13:15:25.749695+00:00,DL1269,N348DN,DL,PHL,ATL
JIA5311-1778045931-airline-3630p,2026-05-08T11:39:00,2026-05-08T11:21:00Z,-18.0,-13.0,0,0,2026-05-08T13:20:18.961253+00:00,OH5311,N610NN,OH,LEX,CLT
DAL1162-1777953997-fa-460p,2026-05-08T03:52:00,2026-05-08T11:20:00Z,448.0,459.0,0,0,2026-05-08T13:14:20.196110+00:00,DL1162,N378DN,DL,ATL,MCO
FFT4000-1778051081-airline-1872p,2026-05-08T10:48:00,2026-05-08T11:20:00Z,32.0,18.0,0,0,2026-05-08T13:18:04.916211+00:00,F94000,N610FR,F9,SFO,DFW
PDT5960-1778042934-airline-1055p,2026-05-08T11:44:00,2026-05-08T11:20:00Z,-24.0,-8.0,0,0,2026-05-08T13:20:18.961253+00:00,PT5960,N648AE,PT,CHO,CLT
DAL1504-1778041179-fa-817p,2026-05-08T11:25:00,2026-05-08T11:19:00Z,-6.0,0.0,0,0,2026-05-08T13:15:25.749695+00:00,DL1504,N891DN,DL,PIT,ATL
DAL2440-1778041464-fa-642p,2026-05-08T11:20:00,2026-05-08T11:19:00Z,-1.0,3.0,0,0,2026-05-08T13:15:25.749695+00:00,DL2440,N684DA,DL,JAX,ATL
AAL549-1778045931-airline-3819p,2026-05-08T11:36:00,2026-05-08T11:19:00Z,-17.0,-10.0,0,0,2026-05-08T13:20:18.961253+00:00,AA549,N970UY,AA,RIC,CLT
ASA328-1778047168-airline-302p,2026-05-08T11:40:00,2026-05-08T11:19:00Z,-21.0,14.0,0,0,2026-05-08T13:22:36.988905+00:00,AS328,N402AS,AS,SEA,ORD
RPA3416-1778047262-airline-152p,2026-05-08T11:35:00,2026-05-08T11:19:00Z,-16.0,-1.0,0,0,2026-05-08T13:22:36.988905+00:00,YX3416,N746YX,YX,DTW,ORD
DAL3039-1778041628-fa-51p,2026-05-08T11:39:00,2026-05-08T11:18:00Z,-21.0,-8.0,0,0,2026-05-08T13:15:25.749695+00:00,DL3039,N966AT,DL,CHA,ATL
DAL3162-1778041247-fa-670p,2026-05-08T11:22:00,2026-05-08T11:17:00Z,-5.0,-4.0,0,0,2026-05-08T13:15:25.749695+00:00,DL3162,N872DN,DL,MYR,ATL
AAL1065-1778047132-airline-1873p,2026-05-08T11:46:00,2026-05-08T11:17:00Z,-29.0,-18.0,0,0,2026-05-08T13:20:18.961253+00:00,AA1065,N807NN,AA,BNA,CLT
AAL1259-1778047132-airline-2077p,2026-05-08T11:25:00,2026-05-08T11:17:00Z,-8.0,4.0,0,0,2026-05-08T13:22:36.988905+00:00,AA1259,N584UW,AA,DTW,ORD
AAL2727-1778049897-airline-442p,2026-05-08T11:40:00,2026-05-08T11:16:00Z,-24.0,-7.0,0,0,2026-05-08T13:19:13.080558+00:00,AA2727,N189UW,AA,CLT,PHL
DAL2124-1778041129-fa-65p,2026-05-08T11:28:00,2026-05-08T11:15:00Z,-13.0,-8.0,0,0,2026-05-08T13:15:25.749695+00:00,DL2124,N906DN,DL,CHS,ATL
UAL2056-1777970646-fa-837p,2026-05-08T11:20:00,2026-05-08T11:15:00Z,-5.0,5.0,0,0,2026-05-08T13:22:36.988905+00:00,UA2056,N78866,UA,SFO,ORD
DAL3105-1778040776-fa-273p,2026-05-08T11:40:00,2026-05-08T11:14:00Z,-26.0,-11.0,0,0,2026-05-08T13:15:25.749695+00:00,DL3105,N353NW,DL,IND,ATL
DAL2953-1778040702-fa-44p,2026-05-08T11:27:00,2026-05-08T11:14:00Z,-13.0,-2.0,0,0,2026-05-08T13:15:25.749695+00:00,DL2953,N336NB,DL,MLB,ATL
AAL1442-1778042851-airline-41p,2026-05-08T11:09:00,2026-05-08T11:14:00Z,5.0,-10.0,0,0,2026-05-08T13:18:04.916211+00:00,AA1442,N968AN,AA,OKC,DFW
DAL1168-1778040472-fa-58p,2026-05-08T11:31:00,2026-05-08T11:13:00Z,-18.0,-2.0,0,0,2026-05-08T13:15:25.749695+00:00,DL1168,N317DN,DL,FLL,ATL
UAL1603-1777967750-airline-1305p,2026-05-08T11:02:00,2026-05-08T11:13:00Z,11.0,32.0,0,0,2026-05-08T13:15:25.749695+00:00,UA1603,N47370,UA,SFO,ATL
DAL1385-1778041503-fa-704p,2026-05-08T11:25:00,2026-05-08T11:13:00Z,-12.0,-8.0,0,0,2026-05-08T13:15:25.749695+00:00,DL1385,N709TW,DL,RSW,ATL
ENY3891-1778047891-airline-366p,2026-05-08T11:50:00,2026-05-08T11:13:00Z,-37.0,-4.0,0,0,2026-05-08T13:22:36.988905+00:00,MQ3891,N782SM,MQ,MSN,ORD
UAL1643-1777970587-fa-557p,2026-05-08T11:20:00,2026-05-08T11:13:00Z,-7.0,5.0,0,0,2026-05-08T13:22:36.988905+00:00,UA1643,N27439,UA,LAX,ORD
DAL2637-1778041613-fa-481p,2026-05-08T11:30:00,2026-05-08T11:12:00Z,-18.0,-8.0,0,0,2026-05-08T13:15:25.749695+00:00,DL2637,N946AT,DL,BNA,ATL
UAL2260-1777988460-fa-1654p,2026-05-08T11:28:00,2026-05-08T11:12:00Z,-16.0,-8.0,0,0,2026-05-08T13:16:32.986233+00:00,UA2260,N825UA,UA,DFW,IAH
SKW4902-1778051710-airline-285p,2026-05-08T11:26:00,2026-05-08T11:12:00Z,-14.0,-13.0,0,0,2026-05-08T13:18:04.916211+00:00,OO4902,N728SK,OO,MAF,DFW
SKW6191-1778042934-airline-1338p,2026-05-08T11:09:00,2026-05-08T11:12:00Z,3.0,-7.0,0,0,2026-05-08T13:18:04.916211+00:00,OO6191,N755EV,OO,GRK,DFW
GJS4508-1778051570-airline-488p,2026-05-08T11:26:00,2026-05-08T11:12:00Z,-14.0,-6.0,0,0,2026-05-08T13:22:36.988905+00:00,G74508,N542GJ,G7,TVC,ORD
ENY3446-1778045167-airline-1164p,2026-05-08T11:53:00,2026-05-08T11:12:00Z,-41.0,-7.0,0,0,2026-05-08T13:22:36.988905+00:00,MQ3446,N748RR,MQ,CMH,ORD
AAL6-1777964700-airline-1483p,2026-05-08T11:00:00,2026-05-08T11:11:00Z,11.0,-1.0,0,0,2026-05-08T13:18:04.916211+00:00,AA6,N814AA,AA,HNL,DFW
SKW4930-1778045167-airline-1028p,2026-05-08T11:10:00,2026-05-08T11:11:00Z,1.0,0.0,0,0,2026-05-08T13:18:04.916211+00:00,OO4930,N707SK,OO,SJT,DFW
ENY3535-1778052015-airline-915p,2026-05-08T11:14:00,2026-05-08T11:11:00Z,-3.0,-8.0,0,0,2026-05-08T13:18:04.916211+00:00,MQ3535,N210NN,MQ,LBB,DFW
DAL1979-1778041464-fa-641p,2026-05-08T11:15:00,2026-05-08T11:09:00Z,-6.0,1.0,0,0,2026-05-08T13:15:25.749695+00:00,DL1979,N608AT,DL,BHM,ATL
UAL1962-1777967750-airline-1791p,2026-05-08T11:00:00,2026-05-08T11:09:00Z,9.0,28.0,0,0,2026-05-08T13:22:36.988905+00:00,UA1962,N77867,UA,LAX,ORD
DAL1460-1778040565-fa-141p,2026-05-08T11:20:00,2026-05-08T11:08:00Z,-12.0,-3.0,0,0,2026-05-08T13:15:25.749695+00:00,DL1460,N352DN,DL,RIC,ATL
DAL2184-1778041644-fa-698p,2026-05-08T11:23:00,2026-05-08T11:08:00Z,-15.0,-1.0,0,0,2026-05-08T13:15:25.749695+00:00,DL2184,N607AT,DL,LEX,ATL
UAL1762-1778233341-fa-1399p,2026-05-08T11:29:00,2026-05-08T11:08:00Z,-21.0,-4.0,0,0,2026-05-08T13:19:13.080558+00:00,UA1762,N68823,UA,CLT,IAD
EDV5255-1778043949-airline-1525p,2026-05-08T11:23:00,2026-05-08T11:07:00Z,-16.0,-8.0,0,0,2026-05-08T13:15:25.749695+00:00,9E5255,N181GJ,9E,VLD,ATL
EDV5349-1778011676-fa-1033p,2026-05-08T11:34:00,2026-05-08T11:07:00Z,-27.0,-13.0,0,0,2026-05-08T13:15:25.749695+00:00,9E5349,N924XJ,9E,CHO,ATL
UAL641-1778014309-fa-1180p,2026-05-08T11:17:00,2026-05-08T11:04:00Z,-13.0,-3.0,0,0,2026-05-08T13:14:20.196110+00:00,UA641,N811UA,UA,ATL,IAD
DAL2966-1778041501-fa-91p,2026-05-08T11:04:00,2026-05-08T11:04:00Z,0.0,-2.0,0,0,2026-05-08T13:15:25.749695+00:00,DL2966,N6707A,DL,ORF,ATL
FFT1280-1777961985-airline-754p,2026-05-08T09:38:00,2026-05-08T11:04:00Z,86.0,88.0,0,0,2026-05-08T13:24:10.659455+00:00,F91280,N232FR,F9,DEN,MIA
DAL3020-1778041628-fa-17p,2026-05-08T11:25:00,2026-05-08T11:02:00Z,-23.0,-10.0,0,0,2026-05-08T13:15:25.749695+00:00,DL3020,N925AT,DL,HSV,ATL
EDV5403-1778044623-airline-1597p,2026-05-08T11:17:00,2026-05-08T11:01:00Z,-16.0,-7.0,0,0,2026-05-08T13:15:25.749695+00:00,9E5403,N308PQ,9E,CSG,ATL
JIA5492-1778045931-airline-3823p,2026-05-08T11:04:00,2026-05-08T11:00:00Z,-4.0,-11.0,0,0,2026-05-08T13:18:04.916211+00:00,OH5492,N564NN,OH,LAW,DFW
PDT5988-1778042934-airline-1101p,2026-05-08T10:31:00,2026-05-08T11:00:00Z,29.0,41.0,0,0,2026-05-08T13:20:18.961253+00:00,PT5988,N685AE,PT,OAJ,CLT
DAL2407-1778041119-fa-96p,2026-05-08T11:28:00,2026-05-08T10:59:00Z,-29.0,-9.0,0,0,2026-05-08T13:15:25.749695+00:00,DL2407,N3763D,DL,SDF,ATL
AAL734-1777956483-airline-675p,2026-05-08T11:10:00,2026-05-08T10:59:00Z,-11.0,10.0,0,0,2026-05-08T13:19:13.080558+00:00,AA734,N730AN,AA,CLT,LHR
PDT6087-1778042934-airline-1245p,2026-05-08T11:25:00,2026-05-08T10:58:00Z,-27.0,-13.0,0,0,2026-05-08T13:20:18.961253+00:00,PT6087,N679AE,PT,ROA,CLT
VIV187-1778048547-schedule-1975p,2026-05-08T10:45:00,2026-05-08T10:57:00Z,12.0,3.0,0,0,2026-05-08T13:21:28.380277+00:00,VB187,XA-VME,VB,ORD,MEX
VOI703-1778049809-airline-926p,2026-05-08T10:50:00,2026-05-08T10:53:38Z,3.6333333333333333,-15.0,0,0,2026-05-08T13:21:28.380277+00:00,Y4703,XA-VSD,Y4,ORD,MEX
AAL1795-1778042851-airline-430p,2026-05-08T11:13:00,2026-05-08T10:53:00Z,-20.0,-2.0,0,0,2026-05-08T13:20:18.961253+00:00,AA1795,N962AN,AA,MYR,CLT
PDT5946-1778042934-airline-1038p,2026-05-08T10:32:00,2026-05-08T10:52:00Z,20.0,37.0,0,0,2026-05-08T13:20:18.961253+00:00,PT5946,N688AE,PT,CHA,CLT
AAL1575-1778042851-airline-187p,2026-05-08T10:59:00,2026-05-08T10:49:00Z,-10.0,-3.0,0,0,2026-05-08T13:20:18.961253+00:00,AA1575,N939AN,AA,EWR,CLT
AAL3075-1778051081-airline-2239p,2026-05-08T10:55:00,2026-05-08T10:44:00Z,-11.0,-5.0,0,0,2026-05-08T13:20:18.961253+00:00,AA3075,N927UW,AA,PHX,CLT
AAL2552-1778049897-airline-212p,2026-05-08T11:14:00,2026-05-08T10:43:00Z,-31.0,-9.0,0,0,2026-05-08T13:19:13.080558+00:00,AA2552,N983NN,AA,CLT,MIA
AVA263-1777962422-airline-1484p,2026-05-08T10:30:00,2026-05-08T10:42:00Z,12.0,33.0,0,0,2026-05-08T13:21:28.380277+00:00,AV263,N937AV,AV,ORD,BOG
PDT5839-1778045931-airline-4126p,2026-05-08T10:30:00,2026-05-08T10:40:00Z,10.0,3.0,0,0,2026-05-08T13:20:18.961253+00:00,PT5839,N644AE,PT,PHF,CLT
AAL1686-1778042851-airline-310p,2026-05-08T10:26:00,2026-05-08T10:39:00Z,13.0,6.0,0,0,2026-05-08T13:20:18.961253+00:00,AA1686,N732US,AA,DCA,CLT
AAL2490-1778049897-airline-131p,2026-05-08T10:44:00,2026-05-08T10:35:00Z,-9.0,-5.0,0,0,2026-05-08T13:18:04.916211+00:00,AA2490,N461AN,AA,LAX,DFW
AAL1430-1778051081-airline-2189p,2026-05-08T10:33:00,2026-05-08T10:35:00Z,2.0,-5.0,0,0,2026-05-08T13:18:04.916211+00:00,AA1430,N115NN,AA,SFO,DFW
AAL2003-1777966432-airline-1725p,2026-05-08T10:50:00,2026-05-08T10:34:00Z,-16.0,2.0,0,0,2026-05-08T13:18:04.916211+00:00,AA2003,N524UW,AA,SEA,DFW
FFT1242-1778046457-airline-307p,2026-05-08T10:40:00,2026-05-08T10:30:00Z,-10.0,-1.0,0,0,2026-05-08T13:14:20.196110+00:00,F91242,N673FR,F9,ATL,MCO
FFT1650-1778046457-airline-395p,2026-05-08T10:41:00,2026-05-08T10:30:00Z,-11.0,-8.0,0,0,2026-05-08T13:18:04.916211+00:00,F91650,N326FR,F9,LAS,DFW
DAL3186-1778041618-fa-935p,2026-05-08T10:45:00,2026-05-08T10:30:00Z,-15.0,-6.0,0,0,2026-05-08T13:19:13.080558+00:00,DL3186,N948AT,DL,CLT,ATL
PDT6040-1778042934-airline-1186p,2026-05-08T10:46:00,2026-05-08T10:30:00Z,-16.0,-8.0,0,0,2026-05-08T13:20:18.961253+00:00,PT6040,N652RS,PT,MDT,CLT
AAL3230-1778047298-airline-2252p,2026-05-08T10:40:00,2026-05-08T10:30:00Z,-10.0,-5.0,0,0,2026-05-08T13:20:18.961253+00:00,AA3230,N544UW,AA,LAX,CLT
AAL1275-1778028979-airline-1624p,2026-05-08T10:55:00,2026-05-08T10:29:00Z,-26.0,-3.0,0,0,2026-05-08T13:20:18.961253+00:00,AA1275,N187US,AA,LAS,CLT
AAL1708-1778042851-airline-335p,2026-05-08T10:36:00,2026-05-08T10:29:00Z,-7.0,-6.0,0,0,2026-05-08T13:20:18.961253+00:00,AA1708,N899NN,AA,BWI,CLT
PDT5979-1778042934-airline-1085p,2026-05-08T10:30:00,2026-05-08T10:29:00Z,-1.0,-6.0,0,0,2026-05-08T13:20:18.961253+00:00,PT5979,N697AB,PT,CHO,CLT
FFT2746-1778047298-airline-2192p,2026-05-08T09:28:00,2026-05-08T10:28:00Z,60.0,85.0,0,0,2026-05-08T13:24:10.659455+00:00,F92746,N435FR,F9,DEN,TPA
FFT3340-1778047298-airline-2201p,2026-05-08T09:37:00,2026-05-08T10:27:00Z,50.0,60.0,0,0,2026-05-08T13:24:10.659455+00:00,F93340,N607FR,F9,DEN,PHL
AAL3206-1778046028-airline-637p,2026-05-08T10:36:00,2026-05-08T10:25:00Z,-11.0,-8.0,0,0,2026-05-08T13:20:18.961253+00:00,AA3206,N358PW,AA,CMH,CLT
AAL2514-1777965014-airline-1806p,2026-05-08T10:35:00,2026-05-08T10:24:00Z,-11.0,-6.0,0,0,2026-05-08T13:20:18.961253+00:00,AA2514,N990AU,AA,SFO,CLT
AAL2168-1778053491-airline-898p,2026-05-08T10:21:00,2026-05-08T10:23:00Z,2.0,1.0,0,0,2026-05-08T13:20:18.961253+00:00,AA2168,N315VC,AA,ORF,CLT
SKW4827-1778051710-airline-252p,2026-05-08T10:30:00,2026-05-08T10:23:00Z,-7.0,-6.0,0,0,2026-05-08T13:20:18.961253+00:00,OO4827,N701RU,OO,SHD,CLT
AAL116-1777962770-airline-1357p,2026-05-08T10:40:00,2026-05-08T10:21:00Z,-19.0,-3.0,0,0,2026-05-08T13:18:04.916211+00:00,AA116,N780AN,AA,OGG,DFW
AAL2921-1778046028-airline-250p,2026-05-08T10:39:00,2026-05-08T10:21:00Z,-18.0,-7.0,0,0,2026-05-08T13:18:04.916211+00:00,AA2921,N882NN,AA,LAS,DFW
JIA5231-1778045931-airline-3525p,2026-05-08T10:19:00,2026-05-08T10:20:00Z,1.0,5.0,0,0,2026-05-08T13:20:18.961253+00:00,OH5231,N706PS,OH,CRW,CLT
AAL2922-1778034338-airline-142p,2026-05-08T10:10:00,2026-05-08T10:19:00Z,9.0,-12.0,0,0,2026-05-08T13:18:04.916211+00:00,AA2922,N316VD,AA,RNO,DFW
PDT5940-1778042934-airline-1031p,2026-05-08T10:26:00,2026-05-08T10:19:00Z,-7.0,-8.0,0,0,2026-05-08T13:20:18.961253+00:00,PT5940,N935AE,PT,EWN,CLT
GTI8292-1778209196-sw-128p,,2026-05-08T10:19:00Z,-8.133333333333333,-13.2,0,0,2026-05-08T13:21:28.380277+00:00,,,,,
AAL1490-1778042851-airline-92p,2026-05-08T10:16:00,2026-05-08T10:18:00Z,2.0,1.0,0,0,2026-05-08T13:20:18.961253+00:00,AA1490,N8027D,AA,GSP,CLT
